title,tag,info,comments,content
男人来自火星 女人来自金星,豆瓣图书标签: 两性,[美] 约翰·格雷 / 于海生 / 吉林文史出版社 / 2005-3 / 28.00元,(11220人评价),《男人来自火星 女人来自金星》是一本有助于改善夫妻关系、保持美满婚姻，使夫妻结伴走完人生旅途的通俗性的心理自助读物。英文版于1992年在美国首次出版。出版后...
性别战争,豆瓣图书标签: 两性,[美] 奥利维雅·贾德森 / 杜然 / 山西人民出版社 / 2010-9 / 26.80元,(1976人评价),"奥利维雅女士以杰出的文字功力，用通俗易懂的笔法阐述生物性行为的进化和由此引起的社会学现象，作品有着极强的可读性和娱乐性，却又丝毫不影响其严肃性和学术本质。
..."
幸福的婚姻,豆瓣图书标签: 两性,[美] 约翰·戈特曼、[美] 娜恩·西尔弗 / 刘小敏 / 浙江人民出版社 / 2014-2 / 49.90元,(260人评价),《幸福的婚姻》是一本非常实用的婚姻指南，任何夫妻都能从中受益。书中戈特曼博士用大数据还原婚姻关系的真相，并总结出使婚姻免于破裂的7个法则，引导读者创建一桩高...
亚当夏娃在拂晓,豆瓣图书标签: 两性,[美]克里斯托弗•莱恩（Christopher Ryan）、[美]卡西尔达•杰萨（Cacilda Jethá） / 徐志戎（肉唐僧） / 江苏凤凰文艺出版社 / 2017-5 / 58.00,(41人评价),"《亚当夏娃在拂晓》
（著名作家肉唐僧翻译！《纽约时报》畅销图书，美国亚马逊高分好评，出版七年持续雄踞热销榜！）
综合人类学、心理学、考古学、灵长类动物学、解..."
我们为什么会分手？,豆瓣图书标签: 两性,毛路、赵珈禾 / 北京联合出版公司 / 2014-11-1 / 32.00,(5128人评价),"“我们似乎热恋过，但我们似乎从未彼此了解。”
15对昔日恋人，男女双方各自说出的分手理由，竟然如此截然不同，仿佛他们谈的根本不是同一场恋爱。
15段分手经历..."
如何让你爱的人爱上你,豆瓣图书标签: 两性,[美] 莉尔·朗兹 / 毛燕鸿 / 新世界出版社 / 2011-6 / 38.50元,(1004人评价),"关键问题 ，精辟解析，
让你恋商即刻飙升，稳稳俘获意中人！
你应该去哪里找寻自己的心上人？ 什么“货币”能够“买”到好伴侣？ 如何在初次约会时就令对方怦然心..."
魔鬼聊天术,豆瓣图书标签: 两性,阮琦 / 北京联合出版公司 / 2017-5-31 / 39.80元,(84人评价),"不认识女神时，如何快速熟悉起来？
和女神约会时，如何营造*氛围？
被女神拒绝后，如何挽回局面？
和女神吵架了，如何优雅和解？
《魔鬼聊天术》，是一本教你和T..."
亲密关系（第5版）,豆瓣图书标签: 两性,罗兰•米勒 (Rowland Miller)、丹尼尔•珀尔曼 (Daniel Perlman) / 王伟平 / 人民邮电出版社 / 2011-1-1 / 68.00元,(2623人评价),"爱情是人类情感中最美妙的一种体验，古今中外关于爱情的伟大文学作品有许多，但从心理学角度对两性关系进行科学而系统总结的专著尚为数不多。
《亲密关系》从一出版，..."
完美关系的秘密,豆瓣图书标签: 两性,杨冰阳 / 中信出版社 / 2014-11-1 / 42.00元,(2305人评价),"如何在婚姻爱情中拥有一份完美的两性关系？
一本基于生物学、社会学、心理学等社会调查和科学实验的择偶指南
告诉你藏在人类基因里的婚恋法则
新浪情感大V、门萨中..."
中国古代房内考,豆瓣图书标签: 两性,[荷] 高罗佩 / 李零、郭晓惠 等 / 上海人民出版社 / 1990-11 / 18.00元（平） 28.00元（精）,(594人评价),“房内”一词是中国古代对性事的雅称，“历代房内考”即是对悠悠历史长河中性文化的考证。本书首次全面系统地阐述了中华民族性文化漫长而曲折的演变史。从最初的原始社...
性学观止（上下册）,豆瓣图书标签: 两性,(美)贺兰特•A•凯查杜里安 / 胡颖翀 / 世界图书出版公司 / 2009-12 / 88.00元,(496人评价),1968年，凯查杜里安教授在斯坦福大学开设了世界上人类性学方面首批大学课程中的一门。从那时起，无数学子深受惠益。而这部从其课堂讲义脱胎而来的《性学观止》，多...
女醫師教你真正愉悅的性愛,豆瓣图书标签: 两性,宋美玄 / 蘇昭儀 / 究竟 / 2011-2-24 / NT$250,(320人评价),"＊轟動AV大國日本，2010年度No.2暢銷書！
＊女性最信賴．男性最肯定，帶給60萬讀者幸福與高潮的「專業性愛指南」
＊鄧惠文醫師、孫中興教授  看好推薦..."
诫律,豆瓣图书标签: 两性,艾伦・费恩、雪莉・施赖伯、陈茗芬 / 陈茗芬 / 辽宁教育出版社 / 2005-5-1 / 18.00元,(989人评价),《诫律:全球最经典恋爱圣经》作者以轻松幽默笔触写出男性的真实想法，让女性可以借此洞悉他们的想法，进而掌握男性的心理。只要你遵守33条黄金诫律实际行动，就能发...
極致挑逗：雙人共撫全圖解120招,豆瓣图书标签: 两性,亞當·德永 著、岡村透子 繪 / 葉韋利 / 究竟出版社股份有限公司 / 2011-8-31 / NTD250元,(86人评价),"男人也該放下矜持，開始叫床；女人也該下點功夫，學習愛撫！
女性增加個人吸引力的法寶；男人最想給女伴看的書！
前所未見的性愛指南，告別單方面進行的性愛模式！
..."
搞定男人,豆瓣图书标签: 两性,丹·安德森、瑪姬·柏曼 / 但唐謨 / 大辣出版股份有限公司 / 2017-7 / NT$280,(192人评价),"這一次，換男同志出馬……
繼去年推出《搞定女人——女同志給男人的性愛指導》之後，這次立場對調，改由男同志出面指導女人的性愛技巧。
女人與男同志原本就是站在同..."
男人不屌女人不High,豆瓣图书标签: 两性,增田豐 / 陳志光 / 新雨 / 2008-04-10 / NT$240,(102人评价),"男人滿足女人的方法
男人必須學習更強猛的知識和工夫進行有效率的
「省力性愛」──增強性能力的35個秘法增強膨脹力的30個要領、增強持久力的22個訣竅，以及2..."
金赛性学报告,豆瓣图书标签: 两性,(美)阿尔弗雷德·C.金赛 / 潘绥铭 / 海南出版社 三环出版社 / 2007-5 / 49.80元,(652人评价),"在本书中，金赛和同事们一共搜集了近18,000个与人类性行为及性倾向有关的访谈案例，积累了大量极为珍贵的第一手资料，用大量的访谈资料和分析图表，向世人第一次..."
爱的五种能力,豆瓣图书标签: 两性,赵永久 / 中国华侨出版社 / 2013-4 / 29.80元,(296人评价),"知名情感教练赵永久将爱的能力变成了一门情商训练课，让爱情可以来得更好，幸福可以来得更早。
这门悄悄流行于北上广的婚恋情商课，正不断升温。
95%的学员纷纷感..."
﻿黄帝内经,豆瓣图书标签: 养生,(唐)王冰 注 / 王冰 注解 / 中医古籍出版社 / 2003-11 / 30.00元,(1144人评价),《黄帝内经》是我国现存医书中最早的典籍之一，成书于战国至秦汉时期，是我国劳动人民长期与疾病做斗争的经验总结。它的问世，开创了中医学独特的理论体系，标志着祖国...
遵生八笺,豆瓣图书标签: 养生,明·高濂、王大淳 等整理 / 人民卫生出版社 / 2007-11-1 / 39.00元,(237人评价),"全书依次分为清修妙论、四时调摄、起居安乐、延年却病、燕闲清赏、饮馔服食、灵秘丹药、尘外遐举八笺，共19卷，含目录1卷，总20卷。
本书为养生学专著。作者广征..."
问中医几度秋凉,豆瓣图书标签: 养生,艾宁 / 中国中医药出版社 / 2009-2 / 29.90元,(1135人评价),《问中医几度秋凉》是一个中医世家“叛逆者”的自述！继刘力红《思考中医》之后又一部思考中医、感悟人生难得的佳作！《问中医几度秋凉》从回忆母亲中医治病开始，一路...
求医不如求己,豆瓣图书标签: 养生,中里巴人 / 中国中医药出版社 / 2007-2 / 29.00元,(4391人评价),"内容提要
对待自己的身体要像对待自己的孩子一样，疾病就是孩子的恶作剧，它是一种巨大的能量，完全可以转化转化为成长的动力，但我们总是敌视和恐惧这种能量。一切治..."
人体使用手册,豆瓣图书标签: 养生,吴清忠 / 花城出版社 / 2006-1 / 29.00元,(5090人评价),《人体使用手册》的内容最初流行于台湾网络，被网友称之为“网民养生宝典”。书中以中医的理论深入浅出地讲了人体五脏六腑的系统化的关联，提出了保健的基本五项：1、...
营养圣经,豆瓣图书标签: 养生,[英]帕特里克·霍尔福德 / 范志红 / 南海 / 2008-11 / 39.80元,(408人评价),《营养圣经(最新修订版)》作者根据国际营养学最新研究状况进行了更新，并且由国内著名营养学家范志红主持翻译、审订。我国第四次全国营养与健康调查的结果显示，大中...
植物性饮食革命,豆瓣图书标签: 养生,[美] 马可·博尔赫斯 / 赵燕飞 / 后浪丨北京联合出版公司 / 2017-7 / 42.00元,(35人评价),"《纽约时报》畅销书，知名歌手碧昂丝作序推荐
65个美味全素食谱，38种植物蛋白来源，22天体验惊人变化
...................
※编辑推荐※..."
范志红：不懂健康，难做美丽女人,豆瓣图书标签: 养生,范志红 / 东方出版社 / 2013-4 / 35.00元,(307人评价),本书以饮食营养知识为基础内容，用浅显易懂的文字介绍了女性关注的话题：美容、减肥、运动、三餐制作、食物选购、备孕、孕期、哺乳期的营养建议，以及预防乳腺疾病、糖...
中国健康调查报告,豆瓣图书标签: 养生,"T. Colin Campbell,PhD、Thomas M. Campbell / 张宇晖 / 吉林文史出版社 / 2006-9 / 39.80元",(805人评价),《救命饮食》是作者经过数十年研究，终於发现“肉、奶、蛋”此动物性饮食与疾病的关联，以下是原文部分重点节录……好书笔记:1. 最容易罹患慢性病是吃最多动物性食...
零起点学中医,豆瓣图书标签: 养生,天下无疾 / 人民军医出版社 / 2009.10 / 25.00元,(501人评价),"学一点中医
今天的我们，享受着经济发展、科学进步带来的成果，却也同时承受着发展带来的弊病：无形的精神压力催人折腰，吞噬着我们宝贵的时间和精力。我们有心锻炼身..."
我要内脏变年轻,豆瓣图书标签: 养生,【日】伊藤裕 / 石玉凤 / 湖北科学技术出版社·阳光博客 / 2016-9 / 38.00,(52人评价),"※有料！世界代谢症候群研究领域的前沿观点：“内脏寿命”才是让你不生病的秘密
决定我们“实际寿命”的不是基因“染色体尾端”，而是我们的“脏器时间”！即，每个脏..."
养生书,豆瓣图书标签: 养生,【美】本•勒尔  著 / 张恒   译 / 江西人民出版社 / 2009年4月 / 49.00元,(38人评价),每一个运转良好的机器都有相关的说明手册，你的身体也不例外。本书从人体结构与功能的基本观念开始，就饮食营养、身体锻炼、压力处理及时间管理等四方面做了生动清晰的...
黄帝内经·四气调神,豆瓣图书标签: 养生,徐文兵 梁冬 / 江西科学技术出版社 / 2013-4 / 39.90元,(294人评价),《徐文兵、梁冬对话:黄帝内经四气调神》内容简介：《四气调神》是《黄帝内经•素问》中的第二篇。这是一本教我们如何根据一年四季的气候变化来调整自己的饮食之道、做...
神奇的肌肤能量书,豆瓣图书标签: 养生,金柏莉• 施耐德（Kimberly Snyder） / 苏 姗 / 新世界出版社 / 2013-8-1 / 36.00元,(790人评价),《神奇的肌肤能量数书》为明星营养学家金柏莉•施耐德的颠覆性力作。作者在书中提出了一种全新的美容方法，表示生的植物类食品才最适合人类的身体需求，并推荐读者食用...
顾中一说：我们到底应该怎么吃？,豆瓣图书标签: 养生,顾中一 / 科学技术文献出版社 / 2015-1 / 39.80元,(788人评价),"【小编推荐】
小编的妈妈得糖尿病已经20多年了，爸爸去年查出来三高，小编自己在北京这样压力巨大的城市生活，没事儿就闹点小毛病，口腔溃疡啊，胃不好啊，失眠之类..."
脸要穷养，身要娇养（全新图文修订版）,豆瓣图书标签: 养生,佟彤 / 湖南科学技术出版社 / 2015-6 / 35.00元,(471人评价),京大学第一医院、北京中医医院、北京妇产医院等北京三甲级医院的数十位妇科主治医师，吸取他们的临床经验和自身养颜实践精华，结合自己的中医理论和实践经验，从女性心...
瑜伽,豆瓣图书标签: 养生,张蕙兰、柏忠言 / 人民体育 / 1986-7-1 / 25.00元,(505人评价),“瑜伽”是梵文词，意思是自我（atma）和原始动因（the Original Cause）的结合（the union）或一致（oness）。各种瑜伽体系的终...
全注全译黄帝内经(上下),豆瓣图书标签: 养生,张登本 / 张登本　等译 / 新世界出版社 / 2008-10 / 98.00元,(143人评价),《黄帝内经》由《素问》和《灵枢》两部分组成。是我国现存文献中最早、最完善的一部医学典籍，是中医理论体系形成的标志性著作，被历代医家视为“圭臬”，奉为“经典”...
呼吸之间,豆瓣图书标签: 养生,李谨伯、陈阳（整理） / 深圳报业集团出版社 / 2009年4月 / 58.00元,(302人评价),我们修身也好，修佛也好，修道也好，总之一个字要“修”。修就是修正，可见我们平时的思想和行为是不正的，需要修正。通过什么方法来修？我们的古人早已为我们总结并实...
